order_id,customer_id,product_id,order_date,quantity,category,price,total_amount
582,820,5,6/26/2023,4,Audio,376,1504
583,420,42,12/4/2023,2,Electronics,315,630
584,124,32,11/17/2023,3,Gaming,499,1497
585,422,10,12/5/2023,3,Gaming,454,1362
586,231,39,5/16/2023,2,Accessories,135,270
587,690,15,1/25/2023,2,Audio,466,932
588,63,7,11/21/2023,4,Electronics,399,1596
589,485,29,7/2/2023,4,Electronics,188,752
590,628,47,6/17/2023,2,Gaming,193,386
591,703,3,12/4/2023,2,Gaming,321,642
592,574,19,6/27/2023,2,Accessories,294,588
593,768,10,4/5/2023,2,Gaming,454,908
594,483,28,2/2/2023,3,Accessories,170,510
595,519,29,4/21/2023,4,Electronics,188,752
596,155,15,5/26/2023,2,Audio,466,932
597,92,35,8/19/2023,2,Gaming,251,502
598,982,6,9/29/2023,3,Electronics,216,648
599,526,12,12/2/2023,1,Gaming,379,379
600,455,47,2/7/2023,2,Gaming,193,386
601,741,38,5/15/2023,3,Gaming,308,924
602,598,13,11/30/2023,3,Gaming,343,1029
603,645,29,8/23/2023,1,Electronics,188,188
604,510,19,11/15/2023,4,Accessories,294,1176
605,183,3,12/11/2023,4,Gaming,321,1284
606,386,8,6/9/2023,4,Audio,117,468
607,574,8,2/7/2023,2,Audio,117,234
608,731,20,5/30/2023,4,Audio,10,40
609,405,47,11/4/2023,2,Gaming,193,386
610,246,4,1/29/2023,2,Accessories,165,330
611,742,21,5/24/2023,3,Accessories,128,384
612,591,3,3/17/2023,4,Gaming,321,1284
613,661,45,5/25/2023,4,Audio,48,192
614,650,8,8/17/2023,4,Audio,117,468
615,471,23,3/5/2023,2,Gaming,207,414
616,826,16,12/13/2023,2,Audio,302,604
617,888,13,12/11/2023,4,Gaming,343,1372
618,423,3,9/26/2023,2,Gaming,321,642
619,901,48,11/24/2023,2,Electronics,436,872
620,65,9,7/3/2023,1,Electronics,260,260
621,13,14,9/18/2023,1,Electronics,139,139
622,213,13,9/25/2023,4,Gaming,343,1372
623,986,7,6/18/2023,4,Electronics,399,1596
624,242,15,9/16/2023,1,Audio,466,466
625,493,7,8/15/2023,2,Electronics,399,798
626,213,38,2/2/2023,2,Gaming,308,616
627,693,34,8/2/2023,3,Audio,190,570
628,338,41,2/19/2023,4,Gaming,226,904
629,997,22,7/29/2023,4,Accessories,44,176
630,173,24,1/29/2023,4,Accessories,494,1976
631,672,49,2/8/2023,3,Electronics,187,561
632,164,37,12/13/2023,3,Electronics,260,780
633,465,44,4/10/2023,2,Electronics,194,388
634,995,1,6/22/2023,1,Electronics,129,129
635,497,10,1/17/2023,1,Gaming,454,454
636,700,43,2/25/2023,1,Audio,294,294
637,395,16,8/14/2023,2,Audio,302,604
638,703,46,2/15/2023,1,Electronics,232,232
639,917,8,3/8/2023,3,Audio,117,351
640,308,49,7/16/2023,3,Electronics,187,561
641,768,25,5/22/2023,4,Electronics,254,1016
642,183,50,11/19/2023,1,Electronics,416,416
643,629,12,1/23/2023,3,Gaming,379,1137
644,794,25,4/4/2023,4,Electronics,254,1016
645,510,17,8/30/2023,1,Audio,29,29
646,708,26,8/25/2023,1,Accessories,68,68
647,546,46,2/23/2023,3,Electronics,232,696
648,564,48,5/18/2023,4,Electronics,436,1744
649,624,14,11/29/2023,4,Electronics,139,556
650,764,41,9/29/2023,3,Gaming,226,678
651,594,36,2/10/2023,3,Electronics,225,675
652,744,23,4/8/2023,3,Gaming,207,621
653,227,43,7/2/2023,1,Audio,294,294
654,745,6,5/8/2023,3,Electronics,216,648
655,733,47,8/17/2023,3,Gaming,193,579
656,436,5,11/13/2023,2,Audio,376,752
657,925,43,3/27/2023,3,Audio,294,882
658,422,25,9/13/2023,3,Electronics,254,762
659,554,18,7/28/2023,1,Audio,291,291
660,21,13,8/3/2023,4,Gaming,343,1372
661,554,43,4/10/2023,1,Audio,294,294
662,397,14,2/18/2023,2,Electronics,139,278
663,625,28,7/20/2023,3,Accessories,170,510
664,105,18,9/15/2023,3,Audio,291,873
665,192,28,6/27/2023,3,Accessories,170,510
666,17,27,9/2/2023,3,Gaming,334,1002
667,120,32,5/3/2023,3,Gaming,499,1497
668,393,47,12/8/2023,3,Gaming,193,579
669,425,9,6/20/2023,2,Electronics,260,520
670,129,40,11/29/2023,3,Gaming,491,1473
671,130,32,5/16/2023,3,Gaming,499,1497
672,572,20,2/28/2023,3,Audio,10,30
673,560,28,7/12/2023,2,Accessories,170,340
674,29,33,9/25/2023,3,Gaming,285,855
675,97,4,9/17/2023,2,Accessories,165,330
676,10,46,4/5/2023,1,Electronics,232,232
677,242,34,5/5/2023,3,Audio,190,570
678,826,48,2/10/2023,4,Electronics,436,1744
679,956,3,9/11/2023,2,Gaming,321,642
680,232,26,1/7/2023,1,Accessories,68,68
681,789,8,8/4/2023,2,Audio,117,234
682,284,6,3/10/2023,2,Electronics,216,432
683,715,16,3/10/2023,1,Audio,302,302
684,759,24,3/22/2023,3,Accessories,494,1482
685,802,48,1/30/2023,3,Electronics,436,1308
686,776,39,3/14/2023,2,Accessories,135,270
687,955,30,9/19/2023,1,Electronics,215,215
688,726,45,3/30/2023,3,Audio,48,144
689,200,13,7/27/2023,2,Gaming,343,686
690,945,5,8/1/2023,4,Audio,376,1504
691,79,25,11/18/2023,1,Electronics,254,254
692,913,20,9/23/2023,4,Audio,10,40
693,956,18,10/20/2023,4,Audio,291,1164
694,855,47,7/26/2023,2,Gaming,193,386
695,856,18,11/29/2023,1,Audio,291,291
696,173,2,3/18/2023,3,Electronics,53,159
697,467,10,10/15/2023,3,Gaming,454,1362
698,581,45,2/16/2023,2,Audio,48,96
699,416,50,4/20/2023,3,Electronics,416,1248
700,940,47,7/19/2023,3,Gaming,193,579
701,449,12,7/29/2023,4,Gaming,379,1516
702,87,47,6/3/2023,4,Gaming,193,772
703,101,13,1/10/2023,1,Gaming,343,343
704,8,50,12/19/2023,4,Electronics,416,1664
705,845,47,6/6/2023,3,Gaming,193,579
706,200,11,9/18/2023,1,Gaming,413,413
707,505,19,3/18/2023,1,Accessories,294,294
708,87,35,9/14/2023,2,Gaming,251,502
709,43,39,5/11/2023,4,Accessories,135,540
710,385,26,3/8/2023,1,Accessories,68,68
711,621,46,8/16/2023,3,Electronics,232,696
712,435,14,6/12/2023,1,Electronics,139,139
713,408,45,1/15/2023,1,Audio,48,48
714,483,44,8/20/2023,2,Electronics,194,388
715,664,24,7/14/2023,3,Accessories,494,1482
716,17,41,12/15/2023,3,Gaming,226,678
717,645,1,1/30/2023,4,Electronics,129,516
718,148,43,12/25/2023,3,Audio,294,882
719,277,22,12/4/2023,1,Accessories,44,44
720,232,23,11/27/2023,3,Gaming,207,621
721,826,19,11/12/2023,3,Accessories,294,882
722,927,18,10/23/2023,1,Audio,291,291
723,366,12,11/26/2023,2,Gaming,379,758
724,228,28,8/8/2023,4,Accessories,170,680
725,651,28,5/27/2023,4,Accessories,170,680
726,436,33,9/16/2023,2,Gaming,285,570
727,399,19,10/19/2023,1,Accessories,294,294
728,211,28,10/26/2023,4,Accessories,170,680
729,391,49,5/23/2023,2,Electronics,187,374
730,499,37,8/23/2023,2,Electronics,260,520
731,540,26,4/25/2023,2,Accessories,68,136
732,563,35,12/31/2023,4,Gaming,251,1004
733,491,34,3/31/2023,4,Audio,190,760
734,442,35,7/27/2023,4,Gaming,251,1004
735,261,40,6/13/2023,4,Gaming,491,1964
736,773,16,3/25/2023,3,Audio,302,906
737,350,38,3/18/2023,2,Gaming,308,616
738,352,13,6/10/2023,3,Gaming,343,1029
739,520,23,1/5/2023,2,Gaming,207,414
740,320,22,3/19/2023,4,Accessories,44,176
741,138,16,4/1/2023,4,Audio,302,1208
742,550,28,3/28/2023,3,Accessories,170,510
743,623,48,9/27/2023,1,Electronics,436,436
744,992,35,4/14/2023,4,Gaming,251,1004
745,368,45,12/5/2023,1,Audio,48,48
746,220,46,6/24/2023,2,Electronics,232,464
747,337,8,2/23/2023,3,Audio,117,351
748,223,44,7/30/2023,1,Electronics,194,194
749,648,22,4/5/2023,1,Accessories,44,44
750,768,21,8/11/2023,4,Accessories,128,512
751,360,26,1/9/2023,1,Accessories,68,68
752,921,40,2/22/2023,1,Gaming,491,491
753,329,21,3/18/2023,2,Accessories,128,256
754,962,25,7/25/2023,3,Electronics,254,762
755,463,41,11/12/2023,4,Gaming,226,904
756,946,1,10/29/2023,4,Electronics,129,516
757,963,6,11/6/2023,1,Electronics,216,216
758,561,23,11/26/2023,2,Gaming,207,414
759,804,23,4/22/2023,1,Gaming,207,207
760,382,43,12/17/2023,1,Audio,294,294
761,836,43,6/14/2023,4,Audio,294,1176
762,590,23,10/6/2023,1,Gaming,207,207
763,617,32,1/27/2023,1,Gaming,499,499
764,169,30,3/11/2023,2,Electronics,215,430
765,217,13,8/6/2023,4,Gaming,343,1372
766,378,43,12/31/2023,3,Audio,294,882
767,119,18,7/8/2023,2,Audio,291,582
768,190,23,11/29/2023,2,Gaming,207,414
769,767,15,11/2/2023,2,Audio,466,932
770,370,33,5/4/2023,4,Gaming,285,1140
771,778,21,1/19/2023,1,Accessories,128,128
772,149,39,9/14/2023,3,Accessories,135,405
773,676,23,10/23/2023,4,Gaming,207,828
774,652,27,1/22/2023,1,Gaming,334,334
775,859,45,2/9/2023,2,Audio,48,96
776,488,44,2/7/2023,4,Electronics,194,776
777,770,18,2/17/2023,1,Audio,291,291
778,374,24,7/2/2023,3,Accessories,494,1482
779,781,47,3/16/2023,3,Gaming,193,579
780,693,40,7/28/2023,1,Gaming,491,491
781,160,42,7/2/2023,4,Electronics,315,1260
782,351,7,4/17/2023,2,Electronics,399,798
783,912,50,7/7/2023,1,Electronics,416,416
784,288,48,9/21/2023,2,Electronics,436,872
785,288,20,3/27/2023,3,Audio,10,30
786,892,27,11/20/2023,1,Gaming,334,334
787,226,6,11/27/2023,3,Electronics,216,648
788,523,27,5/17/2023,2,Gaming,334,668
789,522,9,12/12/2023,2,Electronics,260,520
790,783,45,12/2/2023,1,Audio,48,48
791,273,31,4/5/2023,1,Electronics,21,21
792,936,21,11/22/2023,1,Accessories,128,128
793,402,26,9/2/2023,3,Accessories,68,204
794,183,40,3/31/2023,2,Gaming,491,982
795,969,48,2/28/2023,2,Electronics,436,872
796,665,45,1/28/2023,3,Audio,48,144
797,488,13,3/13/2023,1,Gaming,343,343
798,827,49,9/27/2023,4,Electronics,187,748
799,846,23,1/24/2023,1,Gaming,207,207
800,124,20,4/22/2023,4,Audio,10,40
801,985,37,10/27/2023,4,Electronics,260,1040
802,626,28,2/25/2023,3,Accessories,170,510
803,790,17,8/11/2023,2,Audio,29,58
804,414,28,4/30/2023,2,Accessories,170,340
805,980,41,6/28/2023,2,Gaming,226,452
806,725,2,10/15/2023,2,Electronics,53,106
807,172,25,10/8/2023,3,Electronics,254,762
808,288,50,7/8/2023,4,Electronics,416,1664
809,435,41,3/7/2023,2,Gaming,226,452
810,686,6,10/25/2023,4,Electronics,216,864
811,113,11,9/6/2023,3,Gaming,413,1239
812,888,38,3/17/2023,1,Gaming,308,308
813,917,6,5/17/2023,3,Electronics,216,648
814,995,45,6/13/2023,2,Audio,48,96
815,122,11,8/21/2023,1,Gaming,413,413
816,544,14,9/12/2023,3,Electronics,139,417
817,222,2,10/21/2023,3,Electronics,53,159
818,631,40,6/19/2023,4,Gaming,491,1964
819,39,3,11/13/2023,3,Gaming,321,963
820,497,35,6/23/2023,1,Gaming,251,251
821,780,33,12/11/2023,3,Gaming,285,855
822,233,24,1/18/2023,2,Accessories,494,988
823,943,19,3/11/2023,4,Accessories,294,1176
824,530,18,12/4/2023,1,Audio,291,291
825,149,49,4/26/2023,1,Electronics,187,187
826,397,24,3/21/2023,3,Accessories,494,1482
827,661,45,1/15/2023,2,Audio,48,96
828,638,35,6/25/2023,4,Gaming,251,1004
829,904,1,9/26/2023,1,Electronics,129,129
830,302,36,4/29/2023,4,Electronics,225,900
831,360,25,10/26/2023,3,Electronics,254,762
832,238,45,7/7/2023,2,Audio,48,96
833,647,49,2/26/2023,3,Electronics,187,561
834,663,43,7/18/2023,4,Audio,294,1176
835,236,34,1/17/2023,3,Audio,190,570
836,736,25,10/15/2023,4,Electronics,254,1016
837,203,16,2/24/2023,1,Audio,302,302
838,256,34,9/26/2023,1,Audio,190,190
839,598,29,10/30/2023,3,Electronics,188,564
840,662,19,3/28/2023,1,Accessories,294,294
841,235,23,11/14/2023,4,Gaming,207,828
842,345,19,1/29/2023,1,Accessories,294,294
843,534,25,1/22/2023,2,Electronics,254,508
844,860,16,11/17/2023,2,Audio,302,604
845,797,9,10/12/2023,3,Electronics,260,780
846,781,1,2/17/2023,3,Electronics,129,387
847,466,42,1/5/2023,3,Electronics,315,945
848,770,19,9/7/2023,3,Accessories,294,882
849,541,33,6/12/2023,4,Gaming,285,1140
850,213,34,7/21/2023,4,Audio,190,760
851,463,16,4/11/2023,2,Audio,302,604
852,436,44,3/12/2023,4,Electronics,194,776
853,283,40,6/12/2023,1,Gaming,491,491
854,562,18,6/22/2023,2,Audio,291,582
855,607,34,5/21/2023,3,Audio,190,570
856,463,25,5/18/2023,3,Electronics,254,762
857,407,45,3/7/2023,4,Audio,48,192
858,88,6,7/17/2023,2,Electronics,216,432
859,44,21,11/24/2023,4,Accessories,128,512
860,461,6,8/16/2023,4,Electronics,216,864
861,278,32,10/8/2023,4,Gaming,499,1996
862,683,41,6/21/2023,2,Gaming,226,452
863,421,48,11/12/2023,3,Electronics,436,1308
864,701,43,2/9/2023,1,Audio,294,294
865,353,39,1/7/2023,3,Accessories,135,405
866,696,31,6/23/2023,2,Electronics,21,42
867,515,42,5/31/2023,3,Electronics,315,945
868,703,10,7/30/2023,3,Gaming,454,1362
869,630,30,10/29/2023,1,Electronics,215,215
870,19,18,3/27/2023,3,Audio,291,873
871,23,24,9/10/2023,3,Accessories,494,1482
872,413,9,1/21/2023,3,Electronics,260,780
873,30,31,9/14/2023,4,Electronics,21,84
874,807,15,2/2/2023,2,Audio,466,932
875,108,4,9/17/2023,2,Accessories,165,330
876,367,40,8/22/2023,1,Gaming,491,491
877,281,9,1/3/2023,4,Electronics,260,1040
878,128,45,12/13/2023,4,Audio,48,192
879,229,9,11/4/2023,3,Electronics,260,780
880,111,26,8/15/2023,2,Accessories,68,136
881,136,4,10/11/2023,1,Accessories,165,165
882,362,17,3/11/2023,4,Audio,29,116
883,186,16,11/9/2023,3,Audio,302,906
884,656,15,12/30/2023,1,Audio,466,466
885,584,35,9/11/2023,4,Gaming,251,1004
886,129,5,5/24/2023,1,Audio,376,376
887,876,5,1/24/2023,4,Audio,376,1504
888,261,20,8/22/2023,1,Audio,10,10
889,515,15,11/29/2023,4,Audio,466,1864
890,449,18,6/24/2023,4,Audio,291,1164
891,900,47,11/28/2023,1,Gaming,193,193
892,104,2,11/21/2023,4,Electronics,53,212
893,483,29,12/23/2023,4,Electronics,188,752
894,224,13,6/8/2023,4,Gaming,343,1372
895,832,4,12/14/2023,1,Accessories,165,165
896,874,42,12/14/2023,1,Electronics,315,315
897,866,45,10/13/2023,4,Audio,48,192
898,491,10,1/18/2023,4,Gaming,454,1816
899,473,31,2/13/2023,1,Electronics,21,21
900,10,41,6/4/2023,3,Gaming,226,678
901,405,8,12/21/2023,4,Audio,117,468
902,896,3,8/19/2023,3,Gaming,321,963
903,302,48,11/12/2023,1,Electronics,436,436
904,231,46,8/13/2023,4,Electronics,232,928
905,731,9,8/5/2023,3,Electronics,260,780
906,923,30,2/25/2023,1,Electronics,215,215
907,66,11,1/31/2023,3,Gaming,413,1239
908,937,35,12/23/2023,2,Gaming,251,502
909,112,37,2/28/2023,1,Electronics,260,260
910,13,42,12/19/2023,2,Electronics,315,630
911,393,13,8/23/2023,1,Gaming,343,343
912,500,36,4/17/2023,1,Electronics,225,225
913,932,13,7/10/2023,4,Gaming,343,1372
914,598,12,1/18/2023,2,Gaming,379,758
915,234,37,8/14/2023,2,Electronics,260,520
916,602,10,6/16/2023,2,Gaming,454,908
917,314,9,3/12/2023,1,Electronics,260,260
918,566,7,12/28/2023,2,Electronics,399,798
919,12,2,2/23/2023,2,Electronics,53,106
920,209,23,9/2/2023,4,Gaming,207,828
921,974,39,12/16/2023,3,Accessories,135,405
922,14,40,3/17/2023,3,Gaming,491,1473
923,633,39,2/4/2023,2,Accessories,135,270
924,418,21,9/24/2023,2,Accessories,128,256
925,437,23,11/13/2023,2,Gaming,207,414
926,377,29,10/27/2023,2,Electronics,188,376
927,20,14,5/1/2023,3,Electronics,139,417
928,587,26,11/20/2023,4,Accessories,68,272
929,912,5,1/25/2023,1,Audio,376,376
930,755,31,6/9/2023,2,Electronics,21,42
931,735,25,3/25/2023,2,Electronics,254,508
932,70,31,4/24/2023,3,Electronics,21,63
933,824,50,8/11/2023,2,Electronics,416,832
934,211,20,6/15/2023,4,Audio,10,40
935,101,44,7/10/2023,4,Electronics,194,776
936,698,17,6/24/2023,2,Audio,29,58
937,132,45,1/1/2023,3,Audio,48,144
938,623,2,8/17/2023,2,Electronics,53,106
939,381,25,3/27/2023,2,Electronics,254,508
940,132,13,3/3/2023,3,Gaming,343,1029
941,20,39,11/16/2023,4,Accessories,135,540
942,906,28,7/25/2023,1,Accessories,170,170
943,536,42,4/15/2023,2,Electronics,315,630
944,227,6,11/14/2023,4,Electronics,216,864
945,154,3,10/18/2023,2,Gaming,321,642
946,805,35,9/7/2023,1,Gaming,251,251
947,742,18,1/13/2023,3,Audio,291,873
948,469,11,6/12/2023,4,Gaming,413,1652
949,822,20,2/12/2023,1,Audio,10,10
950,1000,5,4/21/2023,2,Audio,376,752
951,871,19,7/24/2023,1,Accessories,294,294
952,405,22,9/13/2023,4,Accessories,44,176
953,202,19,11/3/2023,3,Accessories,294,882
954,38,47,5/24/2023,2,Gaming,193,386
955,942,16,5/26/2023,3,Audio,302,906
956,772,24,10/28/2023,3,Accessories,494,1482
957,188,41,6/13/2023,1,Gaming,226,226
958,57,4,6/18/2023,1,Accessories,165,165
959,941,15,10/25/2023,4,Audio,466,1864
960,20,25,8/21/2023,4,Electronics,254,1016
961,273,44,9/28/2023,3,Electronics,194,582
962,119,35,3/1/2023,4,Gaming,251,1004
963,583,14,10/23/2023,3,Electronics,139,417
964,516,49,8/23/2023,2,Electronics,187,374
965,221,19,6/14/2023,3,Accessories,294,882
966,526,38,7/13/2023,4,Gaming,308,1232
967,515,36,8/22/2023,4,Electronics,225,900
968,728,7,7/2/2023,3,Electronics,399,1197
969,741,30,11/29/2023,1,Electronics,215,215
970,336,19,8/20/2023,3,Accessories,294,882
971,698,49,12/27/2023,3,Electronics,187,561
972,55,25,4/17/2023,1,Electronics,254,254
973,500,16,8/11/2023,2,Audio,302,604
974,900,47,3/21/2023,1,Gaming,193,193
975,888,40,8/22/2023,4,Gaming,491,1964
976,766,8,7/3/2023,1,Audio,117,117
977,536,18,7/4/2023,4,Audio,291,1164
978,162,28,5/14/2023,4,Accessories,170,680
979,670,16,8/8/2023,3,Audio,302,906
980,594,19,10/15/2023,3,Accessories,294,882
981,915,42,12/30/2023,2,Electronics,315,630
982,159,17,7/21/2023,4,Audio,29,116
983,188,45,5/26/2023,3,Audio,48,144
984,60,13,11/20/2023,4,Gaming,343,1372
985,915,7,5/7/2023,2,Electronics,399,798
986,817,27,5/15/2023,4,Gaming,334,1336
987,319,10,4/24/2023,2,Gaming,454,908
988,878,34,9/21/2023,2,Audio,190,380
989,211,36,3/5/2023,2,Electronics,225,450
990,406,25,5/15/2023,3,Electronics,254,762
991,664,6,2/10/2023,1,Electronics,216,216
992,109,24,10/23/2023,1,Accessories,494,494
993,76,18,1/3/2023,3,Audio,291,873
994,542,23,7/13/2023,4,Gaming,207,828
995,314,6,4/20/2023,3,Electronics,216,648
996,998,29,8/9/2023,4,Electronics,188,752
997,117,25,1/4/2023,2,Electronics,254,508
998,927,17,9/1/2023,3,Audio,29,87
999,868,46,6/15/2023,1,Electronics,232,232
1000,704,24,1/26/2023,4,Accessories,494,1976
1001,19,11,1/17/2023,3,Gaming,413,1239
1002,432,26,8/4/2023,3,Accessories,68,204
1003,685,34,4/2/2023,4,Audio,190,760
1004,740,28,1/31/2023,2,Accessories,170,340
1005,350,3,7/24/2023,2,Gaming,321,642
1006,183,11,7/26/2023,2,Gaming,413,826
1007,113,38,4/17/2023,2,Gaming,308,616
1008,183,14,5/26/2023,4,Electronics,139,556
1009,481,26,4/11/2023,1,Accessories,68,68
1010,146,48,11/14/2023,3,Electronics,436,1308
1011,831,21,8/29/2023,3,Accessories,128,384
1012,628,39,9/4/2023,2,Accessories,135,270
1013,113,30,6/12/2023,4,Electronics,215,860
1014,763,8,6/22/2023,1,Audio,117,117
1015,476,20,2/4/2023,1,Audio,10,10
1016,763,48,10/11/2023,3,Electronics,436,1308
1017,303,32,12/25/2023,2,Gaming,499,998
1018,971,22,12/24/2023,3,Accessories,44,132
1019,825,7,1/21/2023,3,Electronics,399,1197
1020,118,9,11/4/2023,1,Electronics,260,260
1021,813,45,6/12/2023,4,Audio,48,192
1022,161,1,4/7/2023,1,Electronics,129,129
1023,401,29,11/3/2023,3,Electronics,188,564
1024,198,8,12/5/2023,2,Audio,117,234
1025,260,4,2/24/2023,2,Accessories,165,330
1026,660,35,11/29/2023,4,Gaming,251,1004
1027,752,3,5/7/2023,4,Gaming,321,1284
1028,47,45,7/12/2023,4,Audio,48,192
1029,987,40,8/31/2023,3,Gaming,491,1473
1030,399,7,12/15/2023,3,Electronics,399,1197
1031,710,27,3/29/2023,4,Gaming,334,1336
1032,559,1,12/2/2023,2,Electronics,129,258
1033,78,27,8/3/2023,2,Gaming,334,668
1034,124,16,4/2/2023,2,Audio,302,604
1035,75,38,10/30/2023,3,Gaming,308,924
1036,871,7,8/23/2023,1,Electronics,399,399
1037,137,44,7/3/2023,2,Electronics,194,388
1038,602,23,2/7/2023,2,Gaming,207,414
1039,400,41,5/19/2023,2,Gaming,226,452
1040,837,11,7/14/2023,4,Gaming,413,1652
1041,505,42,1/15/2023,3,Electronics,315,945
1042,500,33,9/14/2023,4,Gaming,285,1140
1043,573,50,5/15/2023,4,Electronics,416,1664
1044,138,36,1/1/2023,1,Electronics,225,225
1045,50,37,2/18/2023,4,Electronics,260,1040
1046,771,41,4/6/2023,1,Gaming,226,226
1047,973,17,7/20/2023,4,Audio,29,116
1048,619,35,1/26/2023,2,Gaming,251,502
1049,625,48,12/9/2023,3,Electronics,436,1308
1050,862,5,8/23/2023,4,Audio,376,1504
1051,254,48,12/15/2023,1,Electronics,436,436
1052,630,32,9/1/2023,3,Gaming,499,1497
1053,710,3,12/24/2023,1,Gaming,321,321
1054,849,47,11/23/2023,2,Gaming,193,386
1055,877,35,12/17/2023,4,Gaming,251,1004
1056,563,14,2/20/2023,3,Electronics,139,417
1057,757,48,3/22/2023,2,Electronics,436,872
1058,915,31,2/5/2023,4,Electronics,21,84
1059,426,31,3/8/2023,4,Electronics,21,84
1060,547,17,5/9/2023,1,Audio,29,29
1061,302,24,6/4/2023,1,Accessories,494,494
1062,922,23,9/2/2023,2,Gaming,207,414
1063,581,18,4/21/2023,1,Audio,291,291
1064,349,50,6/17/2023,2,Electronics,416,832
1065,832,14,5/22/2023,2,Electronics,139,278
1066,933,50,12/22/2023,2,Electronics,416,832
1067,980,15,7/16/2023,1,Audio,466,466
1068,49,15,4/19/2023,3,Audio,466,1398
1069,917,6,3/20/2023,2,Electronics,216,432
1070,74,27,6/10/2023,3,Gaming,334,1002
1071,704,15,1/19/2023,4,Audio,466,1864
1072,261,50,5/7/2023,1,Electronics,416,416
1073,356,36,7/24/2023,1,Electronics,225,225
1074,582,8,1/29/2023,3,Audio,117,351
1075,602,15,7/26/2023,4,Audio,466,1864
1076,260,3,10/7/2023,4,Gaming,321,1284
1077,638,47,5/31/2023,2,Gaming,193,386
1078,743,13,8/28/2023,1,Gaming,343,343
1079,295,41,9/23/2023,4,Gaming,226,904
1080,931,34,7/1/2023,4,Audio,190,760
1081,641,24,4/15/2023,2,Accessories,494,988
1082,792,40,8/24/2023,2,Gaming,491,982
1083,313,32,6/22/2023,3,Gaming,499,1497
1084,612,32,6/7/2023,1,Gaming,499,499
1085,838,30,6/21/2023,4,Electronics,215,860
1086,809,49,11/7/2023,3,Electronics,187,561
1087,182,13,6/6/2023,1,Gaming,343,343
1088,686,1,9/15/2023,3,Electronics,129,387
1089,828,34,6/13/2023,1,Audio,190,190
1090,364,15,5/27/2023,1,Audio,466,466
1091,188,44,6/3/2023,4,Electronics,194,776
1092,569,14,2/7/2023,1,Electronics,139,139
1093,543,29,5/11/2023,2,Electronics,188,376
1094,596,34,12/24/2023,4,Audio,190,760
1095,664,18,9/12/2023,2,Audio,291,582
1096,985,7,7/27/2023,3,Electronics,399,1197
